datetime,date,hour,junction_id,control_type,active_program,cycle_length_s,approach_demand_vph,degree_of_saturation,avg_delay_s_per_veh,avg_queue_veh,throughput_vph,phase_failures,pedestrian_calls,adaptive_active
2024-08-03 13:00:00,2024-08-03,13,JCT_OUD,SCOOT-adaptive,Midday,100,451,0.25,16.5,1,451,0,22,1
2024-08-03 14:00:00,2024-08-03,14,JCT_OUD,SCOOT-adaptive,Midday,100,516,0.287,17.7,1,516,0,18,1
2024-08-03 15:00:00,2024-08-03,15,JCT_OUD,SCOOT-adaptive,Midday,100,500,0.278,17.1,1,500,0,17,1
2024-08-03 16:00:00,2024-08-03,16,JCT_OUD,SCOOT-adaptive,PM Peak,150,579,0.29,19.2,1,579,0,21,1
2024-08-03 17:00:00,2024-08-03,17,JCT_OUD,SCOOT-adaptive,PM Peak,150,586,0.293,22.7,1,586,0,16,1
2024-08-03 18:00:00,2024-08-03,18,JCT_OUD,SCOOT-adaptive,PM Peak,150,659,0.33,22.6,1,659,0,2,1
2024-08-03 19:00:00,2024-08-03,19,JCT_OUD,SCOOT-adaptive,PM Peak,150,724,0.362,21.6,1,724,0,30,1
2024-08-03 20:00:00,2024-08-03,20,JCT_OUD,SCOOT-adaptive,Evening,90,684,0.38,16.1,1,684,0,2,1
2024-08-03 21:00:00,2024-08-03,21,JCT_OUD,SCOOT-adaptive,Evening,90,605,0.336,17.5,1,605,0,7,1
2024-08-03 22:00:00,2024-08-03,22,JCT_OUD,SCOOT-adaptive,Evening,90,406,0.226,16.0,0,406,0,14,1
2024-08-03 23:00:00,2024-08-03,23,JCT_OUD,SCOOT-adaptive,Evening,90,223,0.124,14.6,0,223,0,9,1
2024-08-04 00:00:00,2024-08-04,0,JCT_OUD,SCOOT-adaptive,Early Morning,70,141,0.078,11.2,0,141,0,12,1
2024-08-04 01:00:00,2024-08-04,1,JCT_OUD,SCOOT-adaptive,Early Morning,70,97,0.054,11.2,0,97,0,8,1
2024-08-04 02:00:00,2024-08-04,2,JCT_OUD,SCOOT-adaptive,Early Morning,70,60,0.033,10.5,0,60,0,4,1
2024-08-04 03:00:00,2024-08-04,3,JCT_OUD,SCOOT-adaptive,Early Morning,70,43,0.024,9.7,0,43,0,4,1
2024-08-04 04:00:00,2024-08-04,4,JCT_OUD,SCOOT-adaptive,Early Morning,70,33,0.019,10.3,0,33,0,11,1
2024-08-04 05:00:00,2024-08-04,5,JCT_OUD,SCOOT-adaptive,Early Morning,70,43,0.024,9.7,0,43,0,8,1
2024-08-04 06:00:00,2024-08-04,6,JCT_OUD,SCOOT-adaptive,AM Peak,140,62,0.031,17.7,0,62,0,14,1
2024-08-04 07:00:00,2024-08-04,7,JCT_OUD,SCOOT-adaptive,AM Peak,140,102,0.051,19.7,0,102,0,14,1
2024-08-04 08:00:00,2024-08-04,8,JCT_OUD,SCOOT-adaptive,AM Peak,140,188,0.094,17.7,0,188,0,12,1
2024-08-04 09:00:00,2024-08-04,9,JCT_OUD,SCOOT-adaptive,AM Peak,140,276,0.138,20.2,0,276,0,11,1
2024-08-04 10:00:00,2024-08-04,10,JCT_OUD,SCOOT-adaptive,Midday,100,398,0.221,16.8,1,398,0,16,1
2024-08-04 11:00:00,2024-08-04,11,JCT_OUD,SCOOT-adaptive,Midday,100,467,0.26,16.9,1,467,0,20,1
2024-08-04 12:00:00,2024-08-04,12,JCT_OUD,SCOOT-adaptive,Midday,100,520,0.289,19.1,1,520,0,1,1
2024-08-04 13:00:00,2024-08-04,13,JCT_OUD,SCOOT-adaptive,Midday,100,555,0.308,17.7,1,555,0,19,1
2024-08-04 14:00:00,2024-08-04,14,JCT_OUD,SCOOT-adaptive,Midday,100,540,0.3,16.9,1,540,0,15,1
2024-08-04 15:00:00,2024-08-04,15,JCT_OUD,SCOOT-adaptive,Midday,100,522,0.29,17.7,1,522,0,5,1
2024-08-04 16:00:00,2024-08-04,16,JCT_OUD,SCOOT-adaptive,PM Peak,150,572,0.286,21.5,1,572,0,14,1
2024-08-04 17:00:00,2024-08-04,17,JCT_OUD,SCOOT-adaptive,PM Peak,150,596,0.298,21.8,1,596,0,5,1
2024-08-04 18:00:00,2024-08-04,18,JCT_OUD,SCOOT-adaptive,PM Peak,150,725,0.363,23.0,1,725,0,2,1
2024-08-04 19:00:00,2024-08-04,19,JCT_OUD,SCOOT-adaptive,PM Peak,150,789,0.395,25.0,1,789,0,20,1
2024-08-04 20:00:00,2024-08-04,20,JCT_OUD,SCOOT-adaptive,Evening,90,632,0.351,16.6,1,632,0,15,1
2024-08-04 21:00:00,2024-08-04,21,JCT_OUD,SCOOT-adaptive,Evening,90,558,0.31,15.9,1,558,0,2,1
2024-08-04 22:00:00,2024-08-04,22,JCT_OUD,SCOOT-adaptive,Evening,90,465,0.259,16.3,1,465,0,18,1
2024-08-04 23:00:00,2024-08-04,23,JCT_OUD,SCOOT-adaptive,Evening,90,239,0.133,15.6,0,239,0,5,1
2024-08-05 00:00:00,2024-08-05,0,JCT_OUD,SCOOT-adaptive,Early Morning,70,65,0.036,10.5,0,65,0,4,1
2024-08-05 01:00:00,2024-08-05,1,JCT_OUD,SCOOT-adaptive,Early Morning,70,41,0.023,10.9,0,41,0,2,1
2024-08-05 02:00:00,2024-08-05,2,JCT_OUD,SCOOT-adaptive,Early Morning,70,31,0.017,9.9,0,31,0,7,1
2024-08-05 03:00:00,2024-08-05,3,JCT_OUD,SCOOT-adaptive,Early Morning,70,32,0.018,10.3,0,32,0,6,1
2024-08-05 04:00:00,2024-08-05,4,JCT_OUD,SCOOT-adaptive,Early Morning,70,54,0.03,10.5,0,54,0,2,1
2024-08-05 05:00:00,2024-08-05,5,JCT_OUD,SCOOT-adaptive,Early Morning,70,122,0.068,10.1,0,122,0,8,1
2024-08-05 06:00:00,2024-08-05,6,JCT_OUD,SCOOT-adaptive,AM Peak,140,404,0.202,18.4,1,404,0,6,1
2024-08-05 07:00:00,2024-08-05,7,JCT_OUD,SCOOT-adaptive,AM Peak,140,983,0.491,22.2,2,983,0,10,1
2024-08-05 08:00:00,2024-08-05,8,JCT_OUD,SCOOT-adaptive,AM Peak,140,1049,0.525,23.6,2,1049,0,0,1
2024-08-05 09:00:00,2024-08-05,9,JCT_OUD,SCOOT-adaptive,AM Peak,140,744,0.372,26.7,1,744,0,13,1
2024-08-05 10:00:00,2024-08-05,10,JCT_OUD,SCOOT-adaptive,Midday,100,462,0.257,20.8,1,462,0,7,1
2024-08-05 11:00:00,2024-08-05,11,JCT_OUD,SCOOT-adaptive,Midday,100,447,0.248,19.9,1,447,0,21,1
2024-08-05 12:00:00,2024-08-05,12,JCT_OUD,SCOOT-adaptive,Midday,100,537,0.298,21.0,1,537,0,23,1
2024-08-05 13:00:00,2024-08-05,13,JCT_OUD,SCOOT-adaptive,Midday,100,515,0.286,21.7,1,515,0,24,1
2024-08-05 14:00:00,2024-08-05,14,JCT_OUD,SCOOT-adaptive,Midday,100,529,0.294,20.1,1,529,0,3,1
2024-08-05 15:00:00,2024-08-05,15,JCT_OUD,SCOOT-adaptive,Midday,100,567,0.315,22.2,1,567,0,20,1
2024-08-05 16:00:00,2024-08-05,16,JCT_OUD,SCOOT-adaptive,PM Peak,150,627,0.314,26.0,1,627,0,22,1
2024-08-05 17:00:00,2024-08-05,17,JCT_OUD,SCOOT-adaptive,PM Peak,150,577,0.289,25.0,1,577,0,19,1
2024-08-05 18:00:00,2024-08-05,18,JCT_OUD,SCOOT-adaptive,PM Peak,150,670,0.335,27.6,1,670,0,21,1
2024-08-05 19:00:00,2024-08-05,19,JCT_OUD,SCOOT-adaptive,PM Peak,150,560,0.28,24.9,1,560,0,7,1
2024-08-05 20:00:00,2024-08-05,20,JCT_OUD,SCOOT-adaptive,Evening,90,515,0.286,17.4,1,515,0,4,1
2024-08-05 21:00:00,2024-08-05,21,JCT_OUD,SCOOT-adaptive,Evening,90,441,0.245,14.8,1,441,0,3,1
2024-08-05 22:00:00,2024-08-05,22,JCT_OUD,SCOOT-adaptive,Evening,90,233,0.13,13.4,0,233,0,14,1
2024-08-05 23:00:00,2024-08-05,23,JCT_OUD,SCOOT-adaptive,Evening,90,161,0.09,13.7,0,161,0,4,1
2024-08-06 00:00:00,2024-08-06,0,JCT_OUD,SCOOT-adaptive,Early Morning,70,68,0.038,10.9,0,68,0,6,1
2024-08-06 01:00:00,2024-08-06,1,JCT_OUD,SCOOT-adaptive,Early Morning,70,44,0.025,11.1,0,44,0,9,1
2024-08-06 02:00:00,2024-08-06,2,JCT_OUD,SCOOT-adaptive,Early Morning,70,32,0.018,10.6,0,32,0,9,1
2024-08-06 03:00:00,2024-08-06,3,JCT_OUD,SCOOT-adaptive,Early Morning,70,36,0.02,10.1,0,36,0,11,1
2024-08-06 04:00:00,2024-08-06,4,JCT_OUD,SCOOT-adaptive,Early Morning,70,64,0.036,9.9,0,64,0,13,1
2024-08-06 05:00:00,2024-08-06,5,JCT_OUD,SCOOT-adaptive,Early Morning,70,125,0.069,11.8,0,125,0,7,1
2024-08-06 06:00:00,2024-08-06,6,JCT_OUD,SCOOT-adaptive,AM Peak,140,446,0.223,18.0,1,446,0,7,1
2024-08-06 07:00:00,2024-08-06,7,JCT_OUD,SCOOT-adaptive,AM Peak,140,882,0.441,23.6,1,882,0,5,1
2024-08-06 08:00:00,2024-08-06,8,JCT_OUD,SCOOT-adaptive,AM Peak,140,1076,0.538,23.8,2,1076,0,13,1
2024-08-06 09:00:00,2024-08-06,9,JCT_OUD,SCOOT-adaptive,AM Peak,140,751,0.376,20.4,1,751,0,13,1
2024-08-06 10:00:00,2024-08-06,10,JCT_OUD,SCOOT-adaptive,Midday,100,465,0.258,18.3,1,465,0,15,1
2024-08-06 11:00:00,2024-08-06,11,JCT_OUD,SCOOT-adaptive,Midday,100,472,0.262,16.7,1,472,0,8,1
2024-08-06 12:00:00,2024-08-06,12,JCT_OUD,SCOOT-adaptive,Midday,100,547,0.304,16.5,1,547,0,26,1
2024-08-06 13:00:00,2024-08-06,13,JCT_OUD,SCOOT-adaptive,Midday,100,556,0.309,18.0,1,556,0,19,1
2024-08-06 14:00:00,2024-08-06,14,JCT_OUD,SCOOT-adaptive,Midday,100,451,0.251,14.8,1,451,0,15,1
2024-08-06 15:00:00,2024-08-06,15,JCT_OUD,SCOOT-adaptive,Midday,100,514,0.285,16.6,1,514,0,20,1
2024-08-06 16:00:00,2024-08-06,16,JCT_OUD,SCOOT-adaptive,PM Peak,150,584,0.292,22.2,1,584,0,25,1
2024-08-06 17:00:00,2024-08-06,17,JCT_OUD,SCOOT-adaptive,PM Peak,150,631,0.315,22.8,1,631,0,22,1
2024-08-06 18:00:00,2024-08-06,18,JCT_OUD,SCOOT-adaptive,PM Peak,150,689,0.344,23.7,1,689,0,27,1
2024-08-06 19:00:00,2024-08-06,19,JCT_OUD,SCOOT-adaptive,PM Peak,150,692,0.346,22.7,1,692,0,6,1
2024-08-06 20:00:00,2024-08-06,20,JCT_OUD,SCOOT-adaptive,Evening,90,503,0.279,16.0,1,503,0,8,1
2024-08-06 21:00:00,2024-08-06,21,JCT_OUD,SCOOT-adaptive,Evening,90,409,0.227,13.9,0,409,0,15,1
2024-08-06 22:00:00,2024-08-06,22,JCT_OUD,SCOOT-adaptive,Evening,90,261,0.145,14.5,0,261,0,10,1
2024-08-06 23:00:00,2024-08-06,23,JCT_OUD,SCOOT-adaptive,Evening,90,152,0.084,14.7,0,152,0,4,1
2024-08-07 00:00:00,2024-08-07,0,JCT_OUD,SCOOT-adaptive,Early Morning,70,62,0.034,10.5,0,62,0,0,1
2024-08-07 01:00:00,2024-08-07,1,JCT_OUD,SCOOT-adaptive,Early Morning,70,44,0.025,9.9,0,44,0,10,1
2024-08-07 02:00:00,2024-08-07,2,JCT_OUD,SCOOT-adaptive,Early Morning,70,33,0.018,11.1,0,33,0,3,1
2024-08-07 03:00:00,2024-08-07,3,JCT_OUD,SCOOT-adaptive,Early Morning,70,30,0.017,10.8,0,30,0,14,1
2024-08-07 04:00:00,2024-08-07,4,JCT_OUD,SCOOT-adaptive,Early Morning,70,55,0.031,10.9,0,55,0,13,1
2024-08-07 05:00:00,2024-08-07,5,JCT_OUD,SCOOT-adaptive,Early Morning,70,128,0.071,11.1,0,128,0,7,1
2024-08-07 06:00:00,2024-08-07,6,JCT_OUD,SCOOT-adaptive,AM Peak,140,414,0.207,18.8,1,414,0,9,1
2024-08-07 07:00:00,2024-08-07,7,JCT_OUD,SCOOT-adaptive,AM Peak,140,925,0.463,24.1,2,925,0,11,1
2024-08-07 08:00:00,2024-08-07,8,JCT_OUD,SCOOT-adaptive,AM Peak,140,1084,0.542,26.5,2,1084,0,15,1
2024-08-07 09:00:00,2024-08-07,9,JCT_OUD,SCOOT-adaptive,AM Peak,140,804,0.402,20.1,1,804,0,10,1
2024-08-07 10:00:00,2024-08-07,10,JCT_OUD,SCOOT-adaptive,Midday,100,516,0.287,16.9,1,516,0,28,1
2024-08-07 11:00:00,2024-08-07,11,JCT_OUD,SCOOT-adaptive,Midday,100,516,0.287,17.4,1,516,0,19,1
2024-08-07 12:00:00,2024-08-07,12,JCT_OUD,SCOOT-adaptive,Midday,100,517,0.287,16.4,1,517,0,25,1
2024-08-07 13:00:00,2024-08-07,13,JCT_OUD,SCOOT-adaptive,Midday,100,502,0.279,17.1,1,502,0,31,1
2024-08-07 14:00:00,2024-08-07,14,JCT_OUD,SCOOT-adaptive,Midday,100,490,0.272,16.9,1,490,0,21,1
2024-08-07 15:00:00,2024-08-07,15,JCT_OUD,SCOOT-adaptive,Midday,100,497,0.276,18.4,1,497,0,17,1
2024-08-07 16:00:00,2024-08-07,16,JCT_OUD,SCOOT-adaptive,PM Peak,150,646,0.323,21.0,1,646,0,12,1
2024-08-07 17:00:00,2024-08-07,17,JCT_OUD,SCOOT-adaptive,PM Peak,150,710,0.355,24.5,1,710,0,13,1
2024-08-07 18:00:00,2024-08-07,18,JCT_OUD,SCOOT-adaptive,PM Peak,150,692,0.346,23.3,1,692,0,16,1
2024-08-07 19:00:00,2024-08-07,19,JCT_OUD,SCOOT-adaptive,PM Peak,150,656,0.328,24.3,1,656,0,20,1
2024-08-07 20:00:00,2024-08-07,20,JCT_OUD,SCOOT-adaptive,Evening,90,537,0.298,15.6,1,537,0,11,1
2024-08-07 21:00:00,2024-08-07,21,JCT_OUD,SCOOT-adaptive,Evening,90,409,0.227,16.5,0,409,0,2,1
2024-08-07 22:00:00,2024-08-07,22,JCT_OUD,SCOOT-adaptive,Evening,90,306,0.17,15.0,0,306,0,18,1
2024-08-07 23:00:00,2024-08-07,23,JCT_OUD,SCOOT-adaptive,Evening,90,161,0.09,14.4,0,161,0,1,1
2024-08-08 00:00:00,2024-08-08,0,JCT_OUD,SCOOT-adaptive,Early Morning,70,66,0.036,11.3,0,66,0,10,1
2024-08-08 01:00:00,2024-08-08,1,JCT_OUD,SCOOT-adaptive,Early Morning,70,41,0.023,10.5,0,41,0,0,1
2024-08-08 02:00:00,2024-08-08,2,JCT_OUD,SCOOT-adaptive,Early Morning,70,31,0.017,10.6,0,31,0,14,1
2024-08-08 03:00:00,2024-08-08,3,JCT_OUD,SCOOT-adaptive,Early Morning,70,35,0.019,10.6,0,35,0,6,1
2024-08-08 04:00:00,2024-08-08,4,JCT_OUD,SCOOT-adaptive,Early Morning,70,57,0.032,8.8,0,57,0,16,1
2024-08-08 05:00:00,2024-08-08,5,JCT_OUD,SCOOT-adaptive,Early Morning,70,121,0.067,10.7,0,121,0,8,1
2024-08-08 06:00:00,2024-08-08,6,JCT_OUD,SCOOT-adaptive,AM Peak,140,439,0.219,18.5,1,439,0,9,1
2024-08-08 07:00:00,2024-08-08,7,JCT_OUD,SCOOT-adaptive,AM Peak,140,931,0.466,21.5,2,931,0,6,1
2024-08-08 08:00:00,2024-08-08,8,JCT_OUD,SCOOT-adaptive,AM Peak,140,1238,0.619,26.7,2,1238,0,0,1
2024-08-08 09:00:00,2024-08-08,9,JCT_OUD,SCOOT-adaptive,AM Peak,140,732,0.366,23.4,1,732,0,5,1
2024-08-08 10:00:00,2024-08-08,10,JCT_OUD,SCOOT-adaptive,Midday,100,471,0.262,17.7,1,471,0,19,1
2024-08-08 11:00:00,2024-08-08,11,JCT_OUD,SCOOT-adaptive,Midday,100,495,0.275,16.7,1,495,0,19,1
2024-08-08 12:00:00,2024-08-08,12,JCT_OUD,SCOOT-adaptive,Midday,100,544,0.302,17.7,1,544,0,7,1
2024-08-08 13:00:00,2024-08-08,13,JCT_OUD,SCOOT-adaptive,Midday,100,567,0.315,17.3,1,567,0,13,1
2024-08-08 14:00:00,2024-08-08,14,JCT_OUD,SCOOT-adaptive,Midday,100,551,0.306,17.7,1,551,0,17,1
2024-08-08 15:00:00,2024-08-08,15,JCT_OUD,SCOOT-adaptive,Midday,100,504,0.28,17.2,1,504,0,33,1
2024-08-08 16:00:00,2024-08-08,16,JCT_OUD,SCOOT-adaptive,PM Peak,150,577,0.288,21.0,1,577,0,19,1
2024-08-08 17:00:00,2024-08-08,17,JCT_OUD,SCOOT-adaptive,PM Peak,150,593,0.296,22.5,1,593,0,18,1
2024-08-08 18:00:00,2024-08-08,18,JCT_OUD,SCOOT-adaptive,PM Peak,150,794,0.397,25.1,1,794,0,23,1
2024-08-08 19:00:00,2024-08-08,19,JCT_OUD,SCOOT-adaptive,PM Peak,150,614,0.307,21.3,1,614,0,13,1
2024-08-08 20:00:00,2024-08-08,20,JCT_OUD,SCOOT-adaptive,Evening,90,543,0.302,15.6,1,543,0,2,1
2024-08-08 21:00:00,2024-08-08,21,JCT_OUD,SCOOT-adaptive,Evening,90,424,0.236,15.9,0,424,0,3,1
2024-08-08 22:00:00,2024-08-08,22,JCT_OUD,SCOOT-adaptive,Evening,90,278,0.154,15.1,0,278,0,7,1
2024-08-08 23:00:00,2024-08-08,23,JCT_OUD,SCOOT-adaptive,Evening,90,156,0.087,14.6,0,156,0,12,1
2024-08-09 00:00:00,2024-08-09,0,JCT_OUD,SCOOT-adaptive,Early Morning,70,60,0.033,10.9,0,60,0,10,1
2024-08-09 01:00:00,2024-08-09,1,JCT_OUD,SCOOT-adaptive,Early Morning,70,37,0.02,11.5,0,37,0,13,1
2024-08-09 02:00:00,2024-08-09,2,JCT_OUD,SCOOT-adaptive,Early Morning,70,25,0.014,10.7,0,25,0,5,1
2024-08-09 03:00:00,2024-08-09,3,JCT_OUD,SCOOT-adaptive,Early Morning,70,28,0.015,10.4,0,28,0,11,1
2024-08-09 04:00:00,2024-08-09,4,JCT_OUD,SCOOT-adaptive,Early Morning,70,43,0.024,12.1,0,43,0,11,1
2024-08-09 05:00:00,2024-08-09,5,JCT_OUD,SCOOT-adaptive,Early Morning,70,107,0.059,10.8,0,107,0,9,1
2024-08-09 06:00:00,2024-08-09,6,JCT_OUD,SCOOT-adaptive,AM Peak,140,383,0.191,19.0,1,383,0,6,1
2024-08-09 07:00:00,2024-08-09,7,JCT_OUD,SCOOT-adaptive,AM Peak,140,820,0.41,22.2,1,820,0,9,1
2024-08-09 08:00:00,2024-08-09,8,JCT_OUD,SCOOT-adaptive,AM Peak,140,869,0.435,19.4,1,869,0,8,1
2024-08-09 09:00:00,2024-08-09,9,JCT_OUD,SCOOT-adaptive,AM Peak,140,613,0.307,19.9,1,613,0,3,1
2024-08-09 10:00:00,2024-08-09,10,JCT_OUD,SCOOT-adaptive,Midday,100,358,0.199,16.3,0,358,0,7,1
2024-08-09 11:00:00,2024-08-09,11,JCT_OUD,SCOOT-adaptive,Midday,100,418,0.232,17.6,1,418,0,16,1
2024-08-09 12:00:00,2024-08-09,12,JCT_OUD,SCOOT-adaptive,Midday,100,486,0.27,16.3,1,486,0,13,1
2024-08-09 13:00:00,2024-08-09,13,JCT_OUD,SCOOT-adaptive,Midday,100,488,0.271,16.8,1,488,0,12,1
2024-08-09 14:00:00,2024-08-09,14,JCT_OUD,SCOOT-adaptive,Midday,100,458,0.254,18.1,1,458,0,27,1
2024-08-09 15:00:00,2024-08-09,15,JCT_OUD,SCOOT-adaptive,Midday,100,473,0.263,17.5,1,473,0,13,1
2024-08-09 16:00:00,2024-08-09,16,JCT_OUD,SCOOT-adaptive,PM Peak,150,522,0.261,22.1,1,522,0,14,1
2024-08-09 17:00:00,2024-08-09,17,JCT_OUD,SCOOT-adaptive,PM Peak,150,477,0.239,20.5,1,477,0,29,1
2024-08-09 18:00:00,2024-08-09,18,JCT_OUD,SCOOT-adaptive,PM Peak,150,557,0.278,20.1,1,557,0,23,1
2024-08-09 19:00:00,2024-08-09,19,JCT_OUD,SCOOT-adaptive,PM Peak,150,508,0.254,21.9,1,508,0,27,1
2024-08-09 20:00:00,2024-08-09,20,JCT_OUD,SCOOT-adaptive,Evening,90,457,0.254,15.2,1,457,0,9,1
2024-08-09 21:00:00,2024-08-09,21,JCT_OUD,SCOOT-adaptive,Evening,90,366,0.203,15.3,0,366,0,5,1
2024-08-09 22:00:00,2024-08-09,22,JCT_OUD,SCOOT-adaptive,Evening,90,237,0.132,14.4,0,237,0,8,1
2024-08-09 23:00:00,2024-08-09,23,JCT_OUD,SCOOT-adaptive,Evening,90,132,0.073,13.8,0,132,0,6,1
2024-08-10 00:00:00,2024-08-10,0,JCT_OUD,SCOOT-adaptive,Early Morning,70,123,0.069,10.5,0,123,0,18,1
2024-08-10 01:00:00,2024-08-10,1,JCT_OUD,SCOOT-adaptive,Early Morning,70,92,0.051,10.8,0,92,0,4,1
2024-08-10 02:00:00,2024-08-10,2,JCT_OUD,SCOOT-adaptive,Early Morning,70,64,0.036,11.0,0,64,0,3,1
2024-08-10 03:00:00,2024-08-10,3,JCT_OUD,SCOOT-adaptive,Early Morning,70,42,0.023,10.3,0,42,0,11,1
2024-08-10 04:00:00,2024-08-10,4,JCT_OUD,SCOOT-adaptive,Early Morning,70,30,0.017,10.9,0,30,0,7,1
2024-08-10 05:00:00,2024-08-10,5,JCT_OUD,SCOOT-adaptive,Early Morning,70,45,0.025,9.9,0,45,0,13,1
2024-08-10 06:00:00,2024-08-10,6,JCT_OUD,SCOOT-adaptive,AM Peak,140,60,0.03,17.1,0,60,0,7,1
2024-08-10 07:00:00,2024-08-10,7,JCT_OUD,SCOOT-adaptive,AM Peak,140,101,0.05,19.3,0,101,0,4,1
2024-08-10 08:00:00,2024-08-10,8,JCT_OUD,SCOOT-adaptive,AM Peak,140,192,0.096,17.8,0,192,0,8,1
2024-08-10 09:00:00,2024-08-10,9,JCT_OUD,SCOOT-adaptive,AM Peak,140,271,0.136,18.5,0,271,0,7,1
2024-08-10 10:00:00,2024-08-10,10,JCT_OUD,SCOOT-adaptive,Midday,100,356,0.198,17.6,0,356,0,14,1
2024-08-10 11:00:00,2024-08-10,11,JCT_OUD,SCOOT-adaptive,Midday,100,467,0.259,16.6,1,467,0,11,1
2024-08-10 12:00:00,2024-08-10,12,JCT_OUD,SCOOT-adaptive,Midday,100,465,0.258,16.5,1,465,0,25,1
2024-08-10 13:00:00,2024-08-10,13,JCT_OUD,SCOOT-adaptive,Midday,100,545,0.303,18.0,1,545,0,25,1
2024-08-10 14:00:00,2024-08-10,14,JCT_OUD,SCOOT-adaptive,Midday,100,526,0.292,17.4,1,526,0,0,1
2024-08-10 15:00:00,2024-08-10,15,JCT_OUD,SCOOT-adaptive,Midday,100,483,0.268,18.1,1,483,0,15,1
2024-08-10 16:00:00,2024-08-10,16,JCT_OUD,SCOOT-adaptive,PM Peak,150,489,0.245,21.5,1,489,0,5,1
2024-08-10 17:00:00,2024-08-10,17,JCT_OUD,SCOOT-adaptive,PM Peak,150,621,0.311,21.6,1,621,0,24,1
2024-08-10 18:00:00,2024-08-10,18,JCT_OUD,SCOOT-adaptive,PM Peak,150,740,0.37,24.0,1,740,0,15,1
2024-08-10 19:00:00,2024-08-10,19,JCT_OUD,SCOOT-adaptive,PM Peak,150,733,0.366,21.7,1,733,0,8,1
2024-08-10 20:00:00,2024-08-10,20,JCT_OUD,SCOOT-adaptive,Evening,90,668,0.371,16.6,1,668,0,8,1
2024-08-10 21:00:00,2024-08-10,21,JCT_OUD,SCOOT-adaptive,Evening,90,534,0.297,15.9,1,534,0,10,1
2024-08-10 22:00:00,2024-08-10,22,JCT_OUD,SCOOT-adaptive,Evening,90,437,0.243,14.7,1,437,0,11,1
2024-08-10 23:00:00,2024-08-10,23,JCT_OUD,SCOOT-adaptive,Evening,90,223,0.124,14.4,0,223,0,8,1
2024-08-11 00:00:00,2024-08-11,0,JCT_OUD,SCOOT-adaptive,Early Morning,70,128,0.071,11.5,0,128,0,13,1
2024-08-11 01:00:00,2024-08-11,1,JCT_OUD,SCOOT-adaptive,Early Morning,70,93,0.052,9.8,0,93,0,11,1
2024-08-11 02:00:00,2024-08-11,2,JCT_OUD,SCOOT-adaptive,Early Morning,70,63,0.035,10.9,0,63,0,1,1
2024-08-11 03:00:00,2024-08-11,3,JCT_OUD,SCOOT-adaptive,Early Morning,70,41,0.023,10.5,0,41,0,0,1
2024-08-11 04:00:00,2024-08-11,4,JCT_OUD,SCOOT-adaptive,Early Morning,70,33,0.018,10.0,0,33,0,7,1
2024-08-11 05:00:00,2024-08-11,5,JCT_OUD,SCOOT-adaptive,Early Morning,70,46,0.025,11.5,0,46,0,11,1
2024-08-11 06:00:00,2024-08-11,6,JCT_OUD,SCOOT-adaptive,AM Peak,140,65,0.032,18.6,0,65,0,3,1
2024-08-11 07:00:00,2024-08-11,7,JCT_OUD,SCOOT-adaptive,AM Peak,140,112,0.056,18.9,0,112,0,5,1
2024-08-11 08:00:00,2024-08-11,8,JCT_OUD,SCOOT-adaptive,AM Peak,140,188,0.094,18.1,0,188,0,7,1
2024-08-11 09:00:00,2024-08-11,9,JCT_OUD,SCOOT-adaptive,AM Peak,140,296,0.148,18.0,0,296,0,8,1
2024-08-11 10:00:00,2024-08-11,10,JCT_OUD,SCOOT-adaptive,Midday,100,424,0.236,18.0,1,424,0,0,1
2024-08-11 11:00:00,2024-08-11,11,JCT_OUD,SCOOT-adaptive,Midday,100,533,0.296,18.4,1,533,0,9,1
2024-08-11 12:00:00,2024-08-11,12,JCT_OUD,SCOOT-adaptive,Midday,100,546,0.303,18.1,1,546,0,13,1
2024-08-11 13:00:00,2024-08-11,13,JCT_OUD,SCOOT-adaptive,Midday,100,581,0.323,18.4,1,581,0,18,1
2024-08-11 14:00:00,2024-08-11,14,JCT_OUD,SCOOT-adaptive,Midday,100,509,0.283,16.2,1,509,0,13,1
2024-08-11 15:00:00,2024-08-11,15,JCT_OUD,SCOOT-adaptive,Midday,100,504,0.28,15.6,1,504,0,28,1
2024-08-11 16:00:00,2024-08-11,16,JCT_OUD,SCOOT-adaptive,PM Peak,150,570,0.285,21.9,1,570,0,26,1
2024-08-11 17:00:00,2024-08-11,17,JCT_OUD,SCOOT-adaptive,PM Peak,150,626,0.313,22.2,1,626,0,14,1
2024-08-11 18:00:00,2024-08-11,18,JCT_OUD,SCOOT-adaptive,PM Peak,150,688,0.344,22.8,1,688,0,32,1
2024-08-11 19:00:00,2024-08-11,19,JCT_OUD,SCOOT-adaptive,PM Peak,150,792,0.396,23.9,1,792,0,7,1
2024-08-11 20:00:00,2024-08-11,20,JCT_OUD,SCOOT-adaptive,Evening,90,704,0.391,16.7,1,704,0,7,1
2024-08-11 21:00:00,2024-08-11,21,JCT_OUD,SCOOT-adaptive,Evening,90,645,0.358,16.2,1,645,0,3,1
2024-08-11 22:00:00,2024-08-11,22,JCT_OUD,SCOOT-adaptive,Evening,90,454,0.252,13.9,1,454,0,4,1
2024-08-11 23:00:00,2024-08-11,23,JCT_OUD,SCOOT-adaptive,Evening,90,243,0.135,15.0,0,243,0,8,1
