datetime,date,hour,junction_id,control_type,active_program,cycle_length_s,approach_demand_vph,degree_of_saturation,avg_delay_s_per_veh,avg_queue_veh,throughput_vph,phase_failures,pedestrian_calls,adaptive_active
2023-09-23 16:00:00,2023-09-23,16,JCT_GARH,SCOOT-adaptive,PM Peak,150,631,0.316,21.6,1,631,0,17,1
2023-09-23 17:00:00,2023-09-23,17,JCT_GARH,SCOOT-adaptive,PM Peak,150,804,0.402,23.9,1,804,0,13,1
2023-09-23 18:00:00,2023-09-23,18,JCT_GARH,SCOOT-adaptive,PM Peak,150,825,0.412,24.6,1,825,0,21,1
2023-09-23 19:00:00,2023-09-23,19,JCT_GARH,SCOOT-adaptive,PM Peak,150,767,0.383,22.8,1,767,0,10,1
2023-09-23 20:00:00,2023-09-23,20,JCT_GARH,SCOOT-adaptive,Evening,90,815,0.453,17.2,1,815,0,10,1
2023-09-23 21:00:00,2023-09-23,21,JCT_GARH,SCOOT-adaptive,Evening,90,612,0.34,15.7,1,612,0,10,1
2023-09-23 22:00:00,2023-09-23,22,JCT_GARH,SCOOT-adaptive,Evening,90,508,0.282,16.5,1,508,0,9,1
2023-09-23 23:00:00,2023-09-23,23,JCT_GARH,SCOOT-adaptive,Evening,90,269,0.149,14.1,0,269,0,8,1
2023-09-24 00:00:00,2023-09-24,0,JCT_GARH,SCOOT-adaptive,Early Morning,70,149,0.083,10.4,0,149,0,7,1
2023-09-24 01:00:00,2023-09-24,1,JCT_GARH,SCOOT-adaptive,Early Morning,70,118,0.065,11.3,0,118,0,5,1
2023-09-24 02:00:00,2023-09-24,2,JCT_GARH,SCOOT-adaptive,Early Morning,70,77,0.043,11.0,0,77,0,11,1
2023-09-24 03:00:00,2023-09-24,3,JCT_GARH,SCOOT-adaptive,Early Morning,70,51,0.029,10.8,0,51,0,13,1
2023-09-24 04:00:00,2023-09-24,4,JCT_GARH,SCOOT-adaptive,Early Morning,70,42,0.024,11.6,0,42,0,12,1
2023-09-24 05:00:00,2023-09-24,5,JCT_GARH,SCOOT-adaptive,Early Morning,70,51,0.029,10.2,0,51,0,0,1
2023-09-24 06:00:00,2023-09-24,6,JCT_GARH,SCOOT-adaptive,AM Peak,140,77,0.038,18.6,0,77,0,10,1
2023-09-24 07:00:00,2023-09-24,7,JCT_GARH,SCOOT-adaptive,AM Peak,140,132,0.066,17.5,0,132,0,5,1
2023-09-24 08:00:00,2023-09-24,8,JCT_GARH,SCOOT-adaptive,AM Peak,140,231,0.115,20.5,0,231,0,13,1
2023-09-24 09:00:00,2023-09-24,9,JCT_GARH,SCOOT-adaptive,AM Peak,140,343,0.172,17.5,1,343,0,5,1
2023-09-24 10:00:00,2023-09-24,10,JCT_GARH,SCOOT-adaptive,Midday,100,494,0.274,17.7,1,494,0,26,1
2023-09-24 11:00:00,2023-09-24,11,JCT_GARH,SCOOT-adaptive,Midday,100,586,0.325,18.2,1,586,0,9,1
2023-09-24 12:00:00,2023-09-24,12,JCT_GARH,SCOOT-adaptive,Midday,100,584,0.325,17.8,1,584,0,20,1
2023-09-24 13:00:00,2023-09-24,13,JCT_GARH,SCOOT-adaptive,Midday,100,595,0.33,18.8,1,595,0,11,1
2023-09-24 14:00:00,2023-09-24,14,JCT_GARH,SCOOT-adaptive,Midday,100,581,0.323,17.7,1,581,0,1,1
2023-09-24 15:00:00,2023-09-24,15,JCT_GARH,SCOOT-adaptive,Midday,100,642,0.357,18.1,1,642,0,8,1
2023-09-24 16:00:00,2023-09-24,16,JCT_GARH,SCOOT-adaptive,PM Peak,150,676,0.338,21.7,1,676,0,18,1
2023-09-24 17:00:00,2023-09-24,17,JCT_GARH,SCOOT-adaptive,PM Peak,150,763,0.381,23.1,1,763,0,18,1
2023-09-24 18:00:00,2023-09-24,18,JCT_GARH,SCOOT-adaptive,PM Peak,150,808,0.404,26.6,1,808,0,0,1
2023-09-24 19:00:00,2023-09-24,19,JCT_GARH,SCOOT-adaptive,PM Peak,150,854,0.427,23.0,1,854,0,30,1
2023-09-24 20:00:00,2023-09-24,20,JCT_GARH,SCOOT-adaptive,Evening,90,879,0.488,17.3,1,879,0,11,1
2023-09-24 21:00:00,2023-09-24,21,JCT_GARH,SCOOT-adaptive,Evening,90,797,0.443,17.8,1,797,0,6,1
2023-09-24 22:00:00,2023-09-24,22,JCT_GARH,SCOOT-adaptive,Evening,90,494,0.274,16.3,1,494,0,13,1
2023-09-24 23:00:00,2023-09-24,23,JCT_GARH,SCOOT-adaptive,Evening,90,309,0.172,14.9,0,309,0,13,1
2023-09-25 00:00:00,2023-09-25,0,JCT_GARH,SCOOT-adaptive,Early Morning,70,82,0.045,10.9,0,82,0,10,1
2023-09-25 01:00:00,2023-09-25,1,JCT_GARH,SCOOT-adaptive,Early Morning,70,48,0.027,11.7,0,48,0,15,1
2023-09-25 02:00:00,2023-09-25,2,JCT_GARH,SCOOT-adaptive,Early Morning,70,40,0.022,10.8,0,40,0,11,1
2023-09-25 03:00:00,2023-09-25,3,JCT_GARH,SCOOT-adaptive,Early Morning,70,42,0.023,11.4,0,42,0,17,1
2023-09-25 04:00:00,2023-09-25,4,JCT_GARH,SCOOT-adaptive,Early Morning,70,59,0.033,10.3,0,59,0,11,1
2023-09-25 05:00:00,2023-09-25,5,JCT_GARH,SCOOT-adaptive,Early Morning,70,166,0.092,11.0,0,166,0,10,1
2023-09-25 06:00:00,2023-09-25,6,JCT_GARH,SCOOT-adaptive,AM Peak,140,489,0.244,18.9,1,489,0,10,1
2023-09-25 07:00:00,2023-09-25,7,JCT_GARH,SCOOT-adaptive,AM Peak,140,1116,0.558,24.8,2,1116,0,14,1
2023-09-25 08:00:00,2023-09-25,8,JCT_GARH,SCOOT-adaptive,AM Peak,140,1313,0.657,28.1,2,1313,0,10,1
2023-09-25 09:00:00,2023-09-25,9,JCT_GARH,SCOOT-adaptive,AM Peak,140,981,0.49,22.5,2,981,0,2,1
2023-09-25 10:00:00,2023-09-25,10,JCT_GARH,SCOOT-adaptive,Midday,100,578,0.321,19.0,1,578,0,5,1
2023-09-25 11:00:00,2023-09-25,11,JCT_GARH,SCOOT-adaptive,Midday,100,623,0.346,18.5,1,623,0,6,1
2023-09-25 12:00:00,2023-09-25,12,JCT_GARH,SCOOT-adaptive,Midday,100,624,0.346,17.5,1,624,0,23,1
2023-09-25 13:00:00,2023-09-25,13,JCT_GARH,SCOOT-adaptive,Midday,100,641,0.356,16.8,1,641,0,10,1
2023-09-25 14:00:00,2023-09-25,14,JCT_GARH,SCOOT-adaptive,Midday,100,645,0.358,18.4,1,645,0,14,1
2023-09-25 15:00:00,2023-09-25,15,JCT_GARH,SCOOT-adaptive,Midday,100,507,0.282,17.1,1,507,0,9,1
2023-09-25 16:00:00,2023-09-25,16,JCT_GARH,SCOOT-adaptive,PM Peak,150,713,0.356,23.1,1,713,0,13,1
2023-09-25 17:00:00,2023-09-25,17,JCT_GARH,SCOOT-adaptive,PM Peak,150,747,0.373,20.1,1,747,0,29,1
2023-09-25 18:00:00,2023-09-25,18,JCT_GARH,SCOOT-adaptive,PM Peak,150,871,0.435,24.9,2,871,0,18,1
2023-09-25 19:00:00,2023-09-25,19,JCT_GARH,SCOOT-adaptive,PM Peak,150,729,0.365,22.7,1,729,0,15,1
2023-09-25 20:00:00,2023-09-25,20,JCT_GARH,SCOOT-adaptive,Evening,90,641,0.356,15.5,1,641,0,7,1
2023-09-25 21:00:00,2023-09-25,21,JCT_GARH,SCOOT-adaptive,Evening,90,495,0.275,15.5,1,495,0,3,1
2023-09-25 22:00:00,2023-09-25,22,JCT_GARH,SCOOT-adaptive,Evening,90,324,0.18,15.4,0,324,0,5,1
2023-09-25 23:00:00,2023-09-25,23,JCT_GARH,SCOOT-adaptive,Evening,90,187,0.104,14.3,0,187,0,14,1
2023-09-26 00:00:00,2023-09-26,0,JCT_GARH,SCOOT-adaptive,Early Morning,70,81,0.045,10.4,0,81,0,5,1
2023-09-26 01:00:00,2023-09-26,1,JCT_GARH,SCOOT-adaptive,Early Morning,70,54,0.03,11.2,0,54,0,6,1
2023-09-26 02:00:00,2023-09-26,2,JCT_GARH,SCOOT-adaptive,Early Morning,70,45,0.025,10.3,0,45,0,19,1
2023-09-26 03:00:00,2023-09-26,3,JCT_GARH,SCOOT-adaptive,Early Morning,70,40,0.022,11.8,0,40,0,4,1
2023-09-26 04:00:00,2023-09-26,4,JCT_GARH,SCOOT-adaptive,Early Morning,70,67,0.037,11.1,0,67,0,13,1
2023-09-26 05:00:00,2023-09-26,5,JCT_GARH,SCOOT-adaptive,Early Morning,70,177,0.098,10.8,0,177,0,9,1
2023-09-26 06:00:00,2023-09-26,6,JCT_GARH,SCOOT-adaptive,AM Peak,140,535,0.268,21.1,1,535,0,8,1
2023-09-26 07:00:00,2023-09-26,7,JCT_GARH,SCOOT-adaptive,AM Peak,140,1180,0.59,23.7,2,1180,0,13,1
2023-09-26 08:00:00,2023-09-26,8,JCT_GARH,SCOOT-adaptive,AM Peak,140,1364,0.682,30.3,2,1364,0,15,1
2023-09-26 09:00:00,2023-09-26,9,JCT_GARH,SCOOT-adaptive,AM Peak,140,939,0.469,23.9,2,939,0,6,1
2023-09-26 10:00:00,2023-09-26,10,JCT_GARH,SCOOT-adaptive,Midday,100,636,0.353,19.3,1,636,0,3,1
2023-09-26 11:00:00,2023-09-26,11,JCT_GARH,SCOOT-adaptive,Midday,100,632,0.351,18.5,1,632,0,21,1
2023-09-26 12:00:00,2023-09-26,12,JCT_GARH,SCOOT-adaptive,Midday,100,639,0.355,17.1,1,639,0,4,1
2023-09-26 13:00:00,2023-09-26,13,JCT_GARH,SCOOT-adaptive,Midday,100,679,0.377,18.0,1,679,0,14,1
2023-09-26 14:00:00,2023-09-26,14,JCT_GARH,SCOOT-adaptive,Midday,100,665,0.369,19.7,1,665,0,21,1
2023-09-26 15:00:00,2023-09-26,15,JCT_GARH,SCOOT-adaptive,Midday,100,676,0.375,18.2,1,676,0,24,1
2023-09-26 16:00:00,2023-09-26,16,JCT_GARH,SCOOT-adaptive,PM Peak,150,803,0.402,22.7,1,803,0,11,1
2023-09-26 17:00:00,2023-09-26,17,JCT_GARH,SCOOT-adaptive,PM Peak,150,812,0.406,23.8,1,812,0,13,1
2023-09-26 18:00:00,2023-09-26,18,JCT_GARH,SCOOT-adaptive,PM Peak,150,880,0.44,24.8,2,880,0,17,1
2023-09-26 19:00:00,2023-09-26,19,JCT_GARH,SCOOT-adaptive,PM Peak,150,718,0.359,21.4,1,718,0,26,1
2023-09-26 20:00:00,2023-09-26,20,JCT_GARH,SCOOT-adaptive,Evening,90,656,0.365,17.6,1,656,0,8,1
2023-09-26 21:00:00,2023-09-26,21,JCT_GARH,SCOOT-adaptive,Evening,90,445,0.247,16.4,1,445,0,3,1
2023-09-26 22:00:00,2023-09-26,22,JCT_GARH,SCOOT-adaptive,Evening,90,313,0.174,15.5,0,313,0,11,1
2023-09-26 23:00:00,2023-09-26,23,JCT_GARH,SCOOT-adaptive,Evening,90,178,0.099,13.7,0,178,0,10,1
2023-09-27 00:00:00,2023-09-27,0,JCT_GARH,SCOOT-adaptive,Early Morning,70,80,0.044,11.2,0,80,0,13,1
2023-09-27 01:00:00,2023-09-27,1,JCT_GARH,SCOOT-adaptive,Early Morning,70,53,0.029,10.7,0,53,0,6,1
2023-09-27 02:00:00,2023-09-27,2,JCT_GARH,SCOOT-adaptive,Early Morning,70,44,0.024,11.4,0,44,0,15,1
2023-09-27 03:00:00,2023-09-27,3,JCT_GARH,SCOOT-adaptive,Early Morning,70,41,0.023,11.3,0,41,0,4,1
2023-09-27 04:00:00,2023-09-27,4,JCT_GARH,SCOOT-adaptive,Early Morning,70,62,0.034,10.5,0,62,0,13,1
2023-09-27 05:00:00,2023-09-27,5,JCT_GARH,SCOOT-adaptive,Early Morning,70,163,0.091,11.7,0,163,0,6,1
2023-09-27 06:00:00,2023-09-27,6,JCT_GARH,SCOOT-adaptive,AM Peak,140,525,0.262,20.5,1,525,0,12,1
2023-09-27 07:00:00,2023-09-27,7,JCT_GARH,SCOOT-adaptive,AM Peak,140,1060,0.53,21.2,2,1060,0,13,1
2023-09-27 08:00:00,2023-09-27,8,JCT_GARH,SCOOT-adaptive,AM Peak,140,1342,0.671,27.6,2,1342,0,12,1
2023-09-27 09:00:00,2023-09-27,9,JCT_GARH,SCOOT-adaptive,AM Peak,140,945,0.473,22.4,2,945,0,9,1
2023-09-27 10:00:00,2023-09-27,10,JCT_GARH,SCOOT-adaptive,Midday,100,559,0.31,18.5,1,559,0,16,1
2023-09-27 11:00:00,2023-09-27,11,JCT_GARH,SCOOT-adaptive,Midday,100,593,0.329,17.6,1,593,0,21,1
2023-09-27 12:00:00,2023-09-27,12,JCT_GARH,SCOOT-adaptive,Midday,100,724,0.402,19.2,1,724,0,29,1
2023-09-27 13:00:00,2023-09-27,13,JCT_GARH,SCOOT-adaptive,Midday,100,691,0.384,17.7,1,691,0,11,1
2023-09-27 14:00:00,2023-09-27,14,JCT_GARH,SCOOT-adaptive,Midday,100,685,0.381,19.1,1,685,0,25,1
2023-09-27 15:00:00,2023-09-27,15,JCT_GARH,SCOOT-adaptive,Midday,100,732,0.407,17.6,1,732,0,14,1
2023-09-27 16:00:00,2023-09-27,16,JCT_GARH,SCOOT-adaptive,PM Peak,150,739,0.37,23.9,1,739,0,14,1
2023-09-27 17:00:00,2023-09-27,17,JCT_GARH,SCOOT-adaptive,PM Peak,150,739,0.369,25.0,1,739,0,4,1
2023-09-27 18:00:00,2023-09-27,18,JCT_GARH,SCOOT-adaptive,PM Peak,150,782,0.391,24.2,1,782,0,27,1
2023-09-27 19:00:00,2023-09-27,19,JCT_GARH,SCOOT-adaptive,PM Peak,150,824,0.412,25.8,1,824,0,17,1
2023-09-27 20:00:00,2023-09-27,20,JCT_GARH,SCOOT-adaptive,Evening,90,716,0.398,15.5,1,716,0,13,1
2023-09-27 21:00:00,2023-09-27,21,JCT_GARH,SCOOT-adaptive,Evening,90,496,0.276,15.6,1,496,0,6,1
2023-09-27 22:00:00,2023-09-27,22,JCT_GARH,SCOOT-adaptive,Evening,90,332,0.185,15.0,0,332,0,8,1
2023-09-27 23:00:00,2023-09-27,23,JCT_GARH,SCOOT-adaptive,Evening,90,197,0.109,13.9,0,197,0,12,1
2023-09-28 00:00:00,2023-09-28,0,JCT_GARH,SCOOT-adaptive,Early Morning,70,80,0.044,10.1,0,80,0,1,1
2023-09-28 01:00:00,2023-09-28,1,JCT_GARH,SCOOT-adaptive,Early Morning,70,54,0.03,10.8,0,54,0,5,1
2023-09-28 02:00:00,2023-09-28,2,JCT_GARH,SCOOT-adaptive,Early Morning,70,44,0.024,11.6,0,44,0,6,1
2023-09-28 03:00:00,2023-09-28,3,JCT_GARH,SCOOT-adaptive,Early Morning,70,41,0.023,11.0,0,41,0,9,1
2023-09-28 04:00:00,2023-09-28,4,JCT_GARH,SCOOT-adaptive,Early Morning,70,66,0.037,9.9,0,66,0,9,1
2023-09-28 05:00:00,2023-09-28,5,JCT_GARH,SCOOT-adaptive,Early Morning,70,160,0.089,10.3,0,160,0,6,1
2023-09-28 06:00:00,2023-09-28,6,JCT_GARH,SCOOT-adaptive,AM Peak,140,478,0.239,19.2,1,478,0,6,1
2023-09-28 07:00:00,2023-09-28,7,JCT_GARH,SCOOT-adaptive,AM Peak,140,1111,0.555,24.8,2,1111,0,5,1
2023-09-28 08:00:00,2023-09-28,8,JCT_GARH,SCOOT-adaptive,AM Peak,140,1385,0.692,29.8,2,1385,0,5,1
2023-09-28 09:00:00,2023-09-28,9,JCT_GARH,SCOOT-adaptive,AM Peak,140,988,0.494,24.4,2,988,0,7,1
2023-09-28 10:00:00,2023-09-28,10,JCT_GARH,SCOOT-adaptive,Midday,100,666,0.37,17.4,1,666,0,8,1
2023-09-28 11:00:00,2023-09-28,11,JCT_GARH,SCOOT-adaptive,Midday,100,565,0.314,19.1,1,565,0,17,1
2023-09-28 12:00:00,2023-09-28,12,JCT_GARH,SCOOT-adaptive,Midday,100,664,0.369,18.3,1,664,0,35,1
2023-09-28 13:00:00,2023-09-28,13,JCT_GARH,SCOOT-adaptive,Midday,100,667,0.37,18.0,1,667,0,12,1
2023-09-28 14:00:00,2023-09-28,14,JCT_GARH,SCOOT-adaptive,Midday,100,555,0.308,18.2,1,555,0,10,1
2023-09-28 15:00:00,2023-09-28,15,JCT_GARH,SCOOT-adaptive,Midday,100,689,0.383,18.6,1,689,0,10,1
2023-09-28 16:00:00,2023-09-28,16,JCT_GARH,SCOOT-adaptive,PM Peak,150,825,0.412,21.2,1,825,0,21,1
2023-09-28 17:00:00,2023-09-28,17,JCT_GARH,SCOOT-adaptive,PM Peak,150,880,0.44,22.9,2,880,0,17,1
2023-09-28 18:00:00,2023-09-28,18,JCT_GARH,SCOOT-adaptive,PM Peak,150,884,0.442,23.0,2,884,0,9,1
2023-09-28 19:00:00,2023-09-28,19,JCT_GARH,SCOOT-adaptive,PM Peak,150,759,0.379,24.3,1,759,0,34,1
2023-09-28 20:00:00,2023-09-28,20,JCT_GARH,SCOOT-adaptive,Evening,90,741,0.412,16.2,1,741,0,12,1
2023-09-28 21:00:00,2023-09-28,21,JCT_GARH,SCOOT-adaptive,Evening,90,473,0.263,15.6,1,473,0,10,1
2023-09-28 22:00:00,2023-09-28,22,JCT_GARH,SCOOT-adaptive,Evening,90,324,0.18,13.6,0,324,0,2,1
2023-09-28 23:00:00,2023-09-28,23,JCT_GARH,SCOOT-adaptive,Evening,90,188,0.105,13.1,0,188,0,6,1
2023-09-29 00:00:00,2023-09-29,0,JCT_GARH,SCOOT-adaptive,Early Morning,70,37,0.02,10.9,0,37,0,0,1
2023-09-29 01:00:00,2023-09-29,1,JCT_GARH,SCOOT-adaptive,Early Morning,70,26,0.014,10.3,0,26,0,13,1
2023-09-29 02:00:00,2023-09-29,2,JCT_GARH,SCOOT-adaptive,Early Morning,70,19,0.01,10.4,0,19,0,10,1
2023-09-29 03:00:00,2023-09-29,3,JCT_GARH,SCOOT-adaptive,Early Morning,70,16,0.009,10.4,0,16,0,7,1
2023-09-29 04:00:00,2023-09-29,4,JCT_GARH,SCOOT-adaptive,Early Morning,70,30,0.016,10.6,0,30,0,13,1
2023-09-29 05:00:00,2023-09-29,5,JCT_GARH,SCOOT-adaptive,Early Morning,70,83,0.046,10.3,0,83,0,14,1
2023-09-29 06:00:00,2023-09-29,6,JCT_GARH,SCOOT-adaptive,AM Peak,140,263,0.132,18.8,0,263,0,12,1
2023-09-29 07:00:00,2023-09-29,7,JCT_GARH,SCOOT-adaptive,AM Peak,140,528,0.264,20.2,1,528,0,6,1
2023-09-29 08:00:00,2023-09-29,8,JCT_GARH,SCOOT-adaptive,AM Peak,140,682,0.341,22.7,1,682,0,5,1
2023-09-29 09:00:00,2023-09-29,9,JCT_GARH,SCOOT-adaptive,AM Peak,140,488,0.244,20.9,1,488,0,9,1
2023-09-29 10:00:00,2023-09-29,10,JCT_GARH,SCOOT-adaptive,Midday,100,262,0.145,16.1,0,262,0,22,1
2023-09-29 11:00:00,2023-09-29,11,JCT_GARH,SCOOT-adaptive,Midday,100,269,0.149,14.6,0,269,0,29,1
2023-09-29 12:00:00,2023-09-29,12,JCT_GARH,SCOOT-adaptive,Midday,100,317,0.176,16.6,0,317,0,15,1
2023-09-29 13:00:00,2023-09-29,13,JCT_GARH,SCOOT-adaptive,Midday,100,310,0.172,17.1,0,310,0,14,1
2023-09-29 14:00:00,2023-09-29,14,JCT_GARH,SCOOT-adaptive,Midday,100,308,0.171,15.7,0,308,0,8,1
2023-09-29 15:00:00,2023-09-29,15,JCT_GARH,SCOOT-adaptive,Midday,100,304,0.169,16.1,0,304,0,8,1
2023-09-29 16:00:00,2023-09-29,16,JCT_GARH,SCOOT-adaptive,PM Peak,150,374,0.187,20.5,1,374,0,21,1
2023-09-29 17:00:00,2023-09-29,17,JCT_GARH,SCOOT-adaptive,PM Peak,150,350,0.175,20.4,1,350,0,17,1
2023-09-29 18:00:00,2023-09-29,18,JCT_GARH,SCOOT-adaptive,PM Peak,150,397,0.198,21.2,1,397,0,19,1
2023-09-29 19:00:00,2023-09-29,19,JCT_GARH,SCOOT-adaptive,PM Peak,150,307,0.153,20.8,1,307,0,25,1
2023-09-29 20:00:00,2023-09-29,20,JCT_GARH,SCOOT-adaptive,Evening,90,329,0.183,14.3,0,329,0,12,1
2023-09-29 21:00:00,2023-09-29,21,JCT_GARH,SCOOT-adaptive,Evening,90,233,0.129,15.3,0,233,0,14,1
2023-09-29 22:00:00,2023-09-29,22,JCT_GARH,SCOOT-adaptive,Evening,90,151,0.084,15.0,0,151,0,16,1
2023-09-29 23:00:00,2023-09-29,23,JCT_GARH,SCOOT-adaptive,Evening,90,89,0.049,13.1,0,89,0,15,1
2023-09-30 00:00:00,2023-09-30,0,JCT_GARH,SCOOT-adaptive,Early Morning,70,138,0.077,10.3,0,138,0,6,1
2023-09-30 01:00:00,2023-09-30,1,JCT_GARH,SCOOT-adaptive,Early Morning,70,109,0.06,11.0,0,109,0,5,1
2023-09-30 02:00:00,2023-09-30,2,JCT_GARH,SCOOT-adaptive,Early Morning,70,78,0.043,10.8,0,78,0,7,1
2023-09-30 03:00:00,2023-09-30,3,JCT_GARH,SCOOT-adaptive,Early Morning,70,56,0.031,10.2,0,56,0,7,1
2023-09-30 04:00:00,2023-09-30,4,JCT_GARH,SCOOT-adaptive,Early Morning,70,36,0.02,10.3,0,36,0,6,1
2023-09-30 05:00:00,2023-09-30,5,JCT_GARH,SCOOT-adaptive,Early Morning,70,46,0.025,10.5,0,46,0,9,1
2023-09-30 06:00:00,2023-09-30,6,JCT_GARH,SCOOT-adaptive,AM Peak,140,84,0.042,18.1,0,84,0,1,1
2023-09-30 07:00:00,2023-09-30,7,JCT_GARH,SCOOT-adaptive,AM Peak,140,118,0.059,19.3,0,118,0,11,1
2023-09-30 08:00:00,2023-09-30,8,JCT_GARH,SCOOT-adaptive,AM Peak,140,231,0.116,18.5,0,231,0,8,1
2023-09-30 09:00:00,2023-09-30,9,JCT_GARH,SCOOT-adaptive,AM Peak,140,341,0.17,20.3,1,341,0,6,1
2023-09-30 10:00:00,2023-09-30,10,JCT_GARH,SCOOT-adaptive,Midday,100,411,0.229,17.7,1,411,0,1,1
2023-09-30 11:00:00,2023-09-30,11,JCT_GARH,SCOOT-adaptive,Midday,100,591,0.328,18.3,1,591,0,13,1
2023-09-30 12:00:00,2023-09-30,12,JCT_GARH,SCOOT-adaptive,Midday,100,666,0.37,18.3,1,666,0,24,1
2023-09-30 13:00:00,2023-09-30,13,JCT_GARH,SCOOT-adaptive,Midday,100,592,0.329,17.1,1,592,0,26,1
2023-09-30 14:00:00,2023-09-30,14,JCT_GARH,SCOOT-adaptive,Midday,100,613,0.341,15.1,1,613,0,19,1
2023-09-30 15:00:00,2023-09-30,15,JCT_GARH,SCOOT-adaptive,Midday,100,575,0.319,17.5,1,575,0,18,1
2023-09-30 16:00:00,2023-09-30,16,JCT_GARH,SCOOT-adaptive,PM Peak,150,670,0.335,22.3,1,670,0,19,1
2023-09-30 17:00:00,2023-09-30,17,JCT_GARH,SCOOT-adaptive,PM Peak,150,737,0.368,23.8,1,737,0,26,1
2023-09-30 18:00:00,2023-09-30,18,JCT_GARH,SCOOT-adaptive,PM Peak,150,824,0.412,22.4,1,824,0,0,1
2023-09-30 19:00:00,2023-09-30,19,JCT_GARH,SCOOT-adaptive,PM Peak,150,847,0.424,23.8,1,847,0,13,1
2023-09-30 20:00:00,2023-09-30,20,JCT_GARH,SCOOT-adaptive,Evening,90,817,0.454,16.1,1,817,0,5,1
2023-09-30 21:00:00,2023-09-30,21,JCT_GARH,SCOOT-adaptive,Evening,90,609,0.338,16.7,1,609,0,14,1
2023-09-30 22:00:00,2023-09-30,22,JCT_GARH,SCOOT-adaptive,Evening,90,537,0.299,14.6,1,537,0,18,1
2023-09-30 23:00:00,2023-09-30,23,JCT_GARH,SCOOT-adaptive,Evening,90,267,0.148,13.2,0,267,0,3,1
2023-10-01 00:00:00,2023-10-01,0,JCT_GARH,SCOOT-adaptive,Early Morning,70,166,0.092,11.0,0,166,0,13,1
2023-10-01 01:00:00,2023-10-01,1,JCT_GARH,SCOOT-adaptive,Early Morning,70,137,0.076,10.8,0,137,0,5,1
2023-10-01 02:00:00,2023-10-01,2,JCT_GARH,SCOOT-adaptive,Early Morning,70,91,0.05,10.8,0,91,0,3,1
2023-10-01 03:00:00,2023-10-01,3,JCT_GARH,SCOOT-adaptive,Early Morning,70,55,0.031,11.4,0,55,0,11,1
2023-10-01 04:00:00,2023-10-01,4,JCT_GARH,SCOOT-adaptive,Early Morning,70,44,0.025,11.5,0,44,0,15,1
2023-10-01 05:00:00,2023-10-01,5,JCT_GARH,SCOOT-adaptive,Early Morning,70,60,0.033,10.7,0,60,0,1,1
2023-10-01 06:00:00,2023-10-01,6,JCT_GARH,SCOOT-adaptive,AM Peak,140,92,0.046,16.4,0,92,0,10,1
2023-10-01 07:00:00,2023-10-01,7,JCT_GARH,SCOOT-adaptive,AM Peak,140,152,0.076,18.1,0,152,0,11,1
2023-10-01 08:00:00,2023-10-01,8,JCT_GARH,SCOOT-adaptive,AM Peak,140,270,0.135,18.1,0,270,0,6,1
2023-10-01 09:00:00,2023-10-01,9,JCT_GARH,SCOOT-adaptive,AM Peak,140,386,0.193,17.9,1,386,0,12,1
2023-10-01 10:00:00,2023-10-01,10,JCT_GARH,SCOOT-adaptive,Midday,100,495,0.275,17.2,1,495,0,24,1
2023-10-01 11:00:00,2023-10-01,11,JCT_GARH,SCOOT-adaptive,Midday,100,682,0.379,17.5,1,682,0,12,1
2023-10-01 12:00:00,2023-10-01,12,JCT_GARH,SCOOT-adaptive,Midday,100,699,0.388,17.0,1,699,0,7,1
2023-10-01 13:00:00,2023-10-01,13,JCT_GARH,SCOOT-adaptive,Midday,100,808,0.449,18.2,1,808,0,5,1
2023-10-01 14:00:00,2023-10-01,14,JCT_GARH,SCOOT-adaptive,Midday,100,695,0.386,19.1,1,695,0,20,1
2023-10-01 15:00:00,2023-10-01,15,JCT_GARH,SCOOT-adaptive,Midday,100,711,0.395,18.7,1,711,0,4,1
2023-10-01 16:00:00,2023-10-01,16,JCT_GARH,SCOOT-adaptive,PM Peak,150,762,0.381,24.2,1,762,0,24,1
2023-10-01 17:00:00,2023-10-01,17,JCT_GARH,SCOOT-adaptive,PM Peak,150,752,0.376,23.8,1,752,0,11,1
2023-10-01 18:00:00,2023-10-01,18,JCT_GARH,SCOOT-adaptive,PM Peak,150,978,0.489,24.4,2,978,0,14,1
2023-10-01 19:00:00,2023-10-01,19,JCT_GARH,SCOOT-adaptive,PM Peak,150,997,0.498,26.0,2,997,0,25,1
2023-10-01 20:00:00,2023-10-01,20,JCT_GARH,SCOOT-adaptive,Evening,90,970,0.539,17.5,1,970,0,6,1
2023-10-01 21:00:00,2023-10-01,21,JCT_GARH,SCOOT-adaptive,Evening,90,747,0.415,15.7,1,747,0,3,1
2023-10-01 22:00:00,2023-10-01,22,JCT_GARH,SCOOT-adaptive,Evening,90,577,0.32,16.2,1,577,0,7,1
2023-10-01 23:00:00,2023-10-01,23,JCT_GARH,SCOOT-adaptive,Evening,90,308,0.171,16.1,0,308,0,8,1
2023-10-02 00:00:00,2023-10-02,0,JCT_GARH,SCOOT-adaptive,Early Morning,70,76,0.042,10.2,0,76,0,13,1
2023-10-02 01:00:00,2023-10-02,1,JCT_GARH,SCOOT-adaptive,Early Morning,70,52,0.029,10.3,0,52,0,13,1
2023-10-02 02:00:00,2023-10-02,2,JCT_GARH,SCOOT-adaptive,Early Morning,70,41,0.023,10.0,0,41,0,4,1
