datetime,date,hour,location_id,road_code,direction,volume_vph,demand_vph,avg_speed_kph,free_flow_speed_kph,vc_ratio,occupancy_pct,travel_time_index,level_of_service,incident_affected
2023-04-08 12:00:00,2023-04-08,12,MBZ_E1,E311,Both (sample EB),1525,1525,109.1,110,0.139,14.9,1.01,A,0
2023-04-08 13:00:00,2023-04-08,13,MBZ_E1,E311,Both (sample EB),1670,1670,101.8,110,0.152,11.3,1.08,A,0
2023-04-08 14:00:00,2023-04-08,14,MBZ_E1,E311,Both (sample EB),1430,1430,106.7,110,0.13,12.0,1.03,A,0
2023-04-08 15:00:00,2023-04-08,15,MBZ_E1,E311,Both (sample EB),1554,1554,106.8,110,0.141,11.1,1.03,A,0
2023-04-08 16:00:00,2023-04-08,16,MBZ_E1,E311,Both (sample EB),2752,2752,109.0,110,0.25,17.6,1.01,A,0
2023-04-08 17:00:00,2023-04-08,17,MBZ_E1,E311,Both (sample EB),5024,5024,107.7,110,0.457,33.6,1.02,B,0
2023-04-08 18:00:00,2023-04-08,18,MBZ_E1,E311,Both (sample EB),6094,6094,102.6,110,0.554,40.7,1.07,C,0
2023-04-08 19:00:00,2023-04-08,19,MBZ_E1,E311,Both (sample EB),1531,1531,109.5,110,0.139,13.5,1.0,A,0
2023-04-08 20:00:00,2023-04-08,20,MBZ_E1,E311,Both (sample EB),3046,3046,104.8,110,0.277,22.9,1.05,A,0
2023-04-08 21:00:00,2023-04-08,21,MBZ_E1,E311,Both (sample EB),4092,4092,108.4,110,0.372,29.7,1.01,B,0
2023-04-08 22:00:00,2023-04-08,22,MBZ_E1,E311,Both (sample EB),2876,2876,109.5,110,0.261,18.6,1.0,A,0
2023-04-08 23:00:00,2023-04-08,23,MBZ_E1,E311,Both (sample EB),1745,1745,105.9,110,0.159,12.4,1.04,A,0
2023-04-09 00:00:00,2023-04-09,0,MBZ_E1,E311,Both (sample EB),1272,1272,110.0,110,0.116,9.9,1.0,A,0
2023-04-09 01:00:00,2023-04-09,1,MBZ_E1,E311,Both (sample EB),961,961,106.9,110,0.087,6.5,1.03,A,0
2023-04-09 02:00:00,2023-04-09,2,MBZ_E1,E311,Both (sample EB),674,674,110.0,110,0.061,3.3,1.0,A,0
2023-04-09 03:00:00,2023-04-09,3,MBZ_E1,E311,Both (sample EB),258,258,110.0,110,0.023,2.5,1.0,A,0
2023-04-09 04:00:00,2023-04-09,4,MBZ_E1,E311,Both (sample EB),189,189,110.0,110,0.017,2.5,1.0,A,0
2023-04-09 05:00:00,2023-04-09,5,MBZ_E1,E311,Both (sample EB),236,236,104.5,110,0.021,1.3,1.05,A,0
2023-04-09 06:00:00,2023-04-09,6,MBZ_E1,E311,Both (sample EB),348,348,108.6,110,0.032,1.9,1.01,A,0
2023-04-09 07:00:00,2023-04-09,7,MBZ_E1,E311,Both (sample EB),676,676,110.0,110,0.061,8.1,1.0,A,0
2023-04-09 08:00:00,2023-04-09,8,MBZ_E1,E311,Both (sample EB),1118,1118,110.0,110,0.102,8.5,1.0,A,0
2023-04-09 09:00:00,2023-04-09,9,MBZ_E1,E311,Both (sample EB),1701,1701,110.0,110,0.155,8.7,1.0,A,0
2023-04-09 10:00:00,2023-04-09,10,MBZ_E1,E311,Both (sample EB),1404,1404,110.0,110,0.128,7.3,1.0,A,0
2023-04-09 11:00:00,2023-04-09,11,MBZ_E1,E311,Both (sample EB),1898,1898,106.5,110,0.173,14.8,1.03,A,0
2023-04-09 12:00:00,2023-04-09,12,MBZ_E1,E311,Both (sample EB),1993,1993,108.0,110,0.181,11.9,1.02,A,0
2023-04-09 13:00:00,2023-04-09,13,MBZ_E1,E311,Both (sample EB),2003,2003,107.8,110,0.182,11.5,1.02,A,0
2023-04-09 14:00:00,2023-04-09,14,MBZ_E1,E311,Both (sample EB),1841,1841,110.0,110,0.167,11.3,1.0,A,0
2023-04-09 15:00:00,2023-04-09,15,MBZ_E1,E311,Both (sample EB),1812,1812,110.0,110,0.165,13.3,1.0,A,0
2023-04-09 16:00:00,2023-04-09,16,MBZ_E1,E311,Both (sample EB),3377,3377,106.8,110,0.307,22.8,1.03,A,0
2023-04-09 17:00:00,2023-04-09,17,MBZ_E1,E311,Both (sample EB),7185,7185,95.5,110,0.653,51.1,1.15,C,0
2023-04-09 18:00:00,2023-04-09,18,MBZ_E1,E311,Both (sample EB),8288,8288,96.4,110,0.753,56.9,1.14,D,0
2023-04-09 19:00:00,2023-04-09,19,MBZ_E1,E311,Both (sample EB),1880,1880,110.0,110,0.171,9.7,1.0,A,0
2023-04-09 20:00:00,2023-04-09,20,MBZ_E1,E311,Both (sample EB),3897,3897,108.5,110,0.354,26.7,1.01,B,0
2023-04-09 21:00:00,2023-04-09,21,MBZ_E1,E311,Both (sample EB),5155,5155,103.9,110,0.469,35.4,1.06,B,0
2023-04-09 22:00:00,2023-04-09,22,MBZ_E1,E311,Both (sample EB),4045,4045,103.5,110,0.368,29.4,1.06,B,0
2023-04-09 23:00:00,2023-04-09,23,MBZ_E1,E311,Both (sample EB),1892,1892,108.6,110,0.172,16.2,1.01,A,0
2023-04-10 00:00:00,2023-04-10,0,MBZ_E1,E311,Both (sample EB),2594,2594,110.0,110,0.236,16.2,1.0,A,0
2023-04-10 01:00:00,2023-04-10,1,MBZ_E1,E311,Both (sample EB),2384,2384,106.0,110,0.217,17.5,1.04,A,0
2023-04-10 02:00:00,2023-04-10,2,MBZ_E1,E311,Both (sample EB),2162,2162,110.0,110,0.197,10.5,1.0,A,0
2023-04-10 03:00:00,2023-04-10,3,MBZ_E1,E311,Both (sample EB),1138,1138,105.9,110,0.103,8.7,1.04,A,0
2023-04-10 04:00:00,2023-04-10,4,MBZ_E1,E311,Both (sample EB),1400,1400,110.0,110,0.127,9.1,1.0,A,0
2023-04-10 05:00:00,2023-04-10,5,MBZ_E1,E311,Both (sample EB),1707,1707,105.1,110,0.155,7.4,1.05,A,0
2023-04-10 06:00:00,2023-04-10,6,MBZ_E1,E311,Both (sample EB),2388,2388,108.9,110,0.217,16.6,1.01,A,0
2023-04-10 07:00:00,2023-04-10,7,MBZ_E1,E311,Both (sample EB),3616,3616,110.0,110,0.329,22.4,1.0,A,0
2023-04-10 08:00:00,2023-04-10,8,MBZ_E1,E311,Both (sample EB),3649,3649,110.0,110,0.332,26.1,1.0,A,0
2023-04-10 09:00:00,2023-04-10,9,MBZ_E1,E311,Both (sample EB),3966,3966,103.6,110,0.361,27.7,1.06,B,0
2023-04-10 10:00:00,2023-04-10,10,MBZ_E1,E311,Both (sample EB),2602,2602,107.4,110,0.237,16.8,1.02,A,0
2023-04-10 11:00:00,2023-04-10,11,MBZ_E1,E311,Both (sample EB),2405,2405,108.7,110,0.219,17.3,1.01,A,0
2023-04-10 12:00:00,2023-04-10,12,MBZ_E1,E311,Both (sample EB),2147,2147,106.2,110,0.195,15.9,1.04,A,0
2023-04-10 13:00:00,2023-04-10,13,MBZ_E1,E311,Both (sample EB),2174,2174,110.0,110,0.198,14.8,1.0,A,0
2023-04-10 14:00:00,2023-04-10,14,MBZ_E1,E311,Both (sample EB),2211,2211,107.7,110,0.201,21.5,1.02,A,0
2023-04-10 15:00:00,2023-04-10,15,MBZ_E1,E311,Both (sample EB),2450,2450,110.0,110,0.223,15.1,1.0,A,0
2023-04-10 16:00:00,2023-04-10,16,MBZ_E1,E311,Both (sample EB),3921,3921,110.0,110,0.356,28.8,1.0,B,0
2023-04-10 17:00:00,2023-04-10,17,MBZ_E1,E311,Both (sample EB),6718,6718,102.8,110,0.611,46.4,1.07,C,0
2023-04-10 18:00:00,2023-04-10,18,MBZ_E1,E311,Both (sample EB),6525,6525,103.6,110,0.593,41.7,1.06,C,0
2023-04-10 19:00:00,2023-04-10,19,MBZ_E1,E311,Both (sample EB),1496,1496,107.8,110,0.136,9.4,1.02,A,0
2023-04-10 20:00:00,2023-04-10,20,MBZ_E1,E311,Both (sample EB),2674,2674,108.6,110,0.243,18.2,1.01,A,0
2023-04-10 21:00:00,2023-04-10,21,MBZ_E1,E311,Both (sample EB),3872,3872,101.9,110,0.352,29.8,1.08,B,0
2023-04-10 22:00:00,2023-04-10,22,MBZ_E1,E311,Both (sample EB),3308,3308,107.2,110,0.301,21.7,1.03,A,0
2023-04-10 23:00:00,2023-04-10,23,MBZ_E1,E311,Both (sample EB),2724,2724,105.2,110,0.248,18.9,1.05,A,0
2023-04-11 00:00:00,2023-04-11,0,MBZ_E1,E311,Both (sample EB),2635,2635,110.0,110,0.24,16.6,1.0,A,0
2023-04-11 01:00:00,2023-04-11,1,MBZ_E1,E311,Both (sample EB),2281,2281,109.1,110,0.207,20.6,1.01,A,0
2023-04-11 02:00:00,2023-04-11,2,MBZ_E1,E311,Both (sample EB),2111,2111,109.8,110,0.192,14.7,1.0,A,0
2023-04-11 03:00:00,2023-04-11,3,MBZ_E1,E311,Both (sample EB),1266,1266,110.0,110,0.115,9.4,1.0,A,0
2023-04-11 04:00:00,2023-04-11,4,MBZ_E1,E311,Both (sample EB),1344,1344,100.2,110,0.122,9.3,1.1,A,0
2023-04-11 05:00:00,2023-04-11,5,MBZ_E1,E311,Both (sample EB),1723,1723,110.0,110,0.157,14.1,1.0,A,0
2023-04-11 06:00:00,2023-04-11,6,MBZ_E1,E311,Both (sample EB),2703,2703,110.0,110,0.246,17.5,1.0,A,0
2023-04-11 07:00:00,2023-04-11,7,MBZ_E1,E311,Both (sample EB),3721,3721,110.0,110,0.338,27.3,1.0,A,0
2023-04-11 08:00:00,2023-04-11,8,MBZ_E1,E311,Both (sample EB),3873,3873,108.4,110,0.352,30.1,1.01,B,0
2023-04-11 09:00:00,2023-04-11,9,MBZ_E1,E311,Both (sample EB),3988,3988,110.0,110,0.363,28.1,1.0,B,0
2023-04-11 10:00:00,2023-04-11,10,MBZ_E1,E311,Both (sample EB),2588,2588,110.0,110,0.235,17.1,1.0,A,0
2023-04-11 11:00:00,2023-04-11,11,MBZ_E1,E311,Both (sample EB),2443,2443,110.0,110,0.222,13.6,1.0,A,0
2023-04-11 12:00:00,2023-04-11,12,MBZ_E1,E311,Both (sample EB),2160,2160,110.0,110,0.196,16.6,1.0,A,0
2023-04-11 13:00:00,2023-04-11,13,MBZ_E1,E311,Both (sample EB),2232,2232,110.0,110,0.203,13.8,1.0,A,0
2023-04-11 14:00:00,2023-04-11,14,MBZ_E1,E311,Both (sample EB),2562,2562,105.9,110,0.233,14.3,1.04,A,0
2023-04-11 15:00:00,2023-04-11,15,MBZ_E1,E311,Both (sample EB),2621,2621,103.3,110,0.238,19.3,1.06,A,0
2023-04-11 16:00:00,2023-04-11,16,MBZ_E1,E311,Both (sample EB),4296,4296,107.8,110,0.391,30.0,1.02,B,0
2023-04-11 17:00:00,2023-04-11,17,MBZ_E1,E311,Both (sample EB),7283,7283,97.5,110,0.662,52.6,1.13,C,0
2023-04-11 18:00:00,2023-04-11,18,MBZ_E1,E311,Both (sample EB),7010,7010,96.8,110,0.637,52.7,1.14,C,0
2023-04-11 19:00:00,2023-04-11,19,MBZ_E1,E311,Both (sample EB),1492,1492,110.0,110,0.136,12.2,1.0,A,0
2023-04-11 20:00:00,2023-04-11,20,MBZ_E1,E311,Both (sample EB),2809,2809,108.6,110,0.255,20.8,1.01,A,0
2023-04-11 21:00:00,2023-04-11,21,MBZ_E1,E311,Both (sample EB),3763,3763,108.6,110,0.342,28.9,1.01,A,0
2023-04-11 22:00:00,2023-04-11,22,MBZ_E1,E311,Both (sample EB),3453,3453,109.0,110,0.314,26.0,1.01,A,0
2023-04-11 23:00:00,2023-04-11,23,MBZ_E1,E311,Both (sample EB),2500,2500,109.5,110,0.227,16.6,1.0,A,0
2023-04-12 00:00:00,2023-04-12,0,MBZ_E1,E311,Both (sample EB),3010,3010,110.0,110,0.274,21.9,1.0,A,0
2023-04-12 01:00:00,2023-04-12,1,MBZ_E1,E311,Both (sample EB),2642,2642,110.0,110,0.24,17.6,1.0,A,0
2023-04-12 02:00:00,2023-04-12,2,MBZ_E1,E311,Both (sample EB),1966,1966,107.7,110,0.179,15.0,1.02,A,0
2023-04-12 03:00:00,2023-04-12,3,MBZ_E1,E311,Both (sample EB),1238,1238,109.9,110,0.113,10.5,1.0,A,0
2023-04-12 04:00:00,2023-04-12,4,MBZ_E1,E311,Both (sample EB),1461,1461,110.0,110,0.133,11.1,1.0,A,0
2023-04-12 05:00:00,2023-04-12,5,MBZ_E1,E311,Both (sample EB),1822,1822,110.0,110,0.166,14.7,1.0,A,0
2023-04-12 06:00:00,2023-04-12,6,MBZ_E1,E311,Both (sample EB),2658,2658,109.0,110,0.242,20.6,1.01,A,0
2023-04-12 07:00:00,2023-04-12,7,MBZ_E1,E311,Both (sample EB),3825,3825,105.4,110,0.348,27.4,1.04,A,0
2023-04-12 08:00:00,2023-04-12,8,MBZ_E1,E311,Both (sample EB),3970,3970,105.2,110,0.361,29.6,1.05,B,0
2023-04-12 09:00:00,2023-04-12,9,MBZ_E1,E311,Both (sample EB),4199,4199,108.8,110,0.382,30.7,1.01,B,0
2023-04-12 10:00:00,2023-04-12,10,MBZ_E1,E311,Both (sample EB),2283,2283,110.0,110,0.208,14.9,1.0,A,0
2023-04-12 11:00:00,2023-04-12,11,MBZ_E1,E311,Both (sample EB),2572,2572,110.0,110,0.234,19.5,1.0,A,0
2023-04-12 12:00:00,2023-04-12,12,MBZ_E1,E311,Both (sample EB),2376,2376,102.4,110,0.216,18.3,1.07,A,0
2023-04-12 13:00:00,2023-04-12,13,MBZ_E1,E311,Both (sample EB),2335,2335,110.0,110,0.212,16.8,1.0,A,0
2023-04-12 14:00:00,2023-04-12,14,MBZ_E1,E311,Both (sample EB),2465,2465,110.0,110,0.224,19.2,1.0,A,0
2023-04-12 15:00:00,2023-04-12,15,MBZ_E1,E311,Both (sample EB),2369,2369,109.8,110,0.215,18.4,1.0,A,0
2023-04-12 16:00:00,2023-04-12,16,MBZ_E1,E311,Both (sample EB),4232,4232,110.0,110,0.385,28.5,1.0,B,0
2023-04-12 17:00:00,2023-04-12,17,MBZ_E1,E311,Both (sample EB),7269,7269,97.8,110,0.661,50.9,1.12,C,0
2023-04-12 18:00:00,2023-04-12,18,MBZ_E1,E311,Both (sample EB),7027,7027,98.5,110,0.639,48.7,1.12,C,0
2023-04-12 19:00:00,2023-04-12,19,MBZ_E1,E311,Both (sample EB),1580,1580,110.0,110,0.144,11.5,1.0,A,0
2023-04-12 20:00:00,2023-04-12,20,MBZ_E1,E311,Both (sample EB),2775,2775,105.1,110,0.252,20.7,1.05,A,0
2023-04-12 21:00:00,2023-04-12,21,MBZ_E1,E311,Both (sample EB),3762,3762,109.5,110,0.342,29.0,1.0,A,0
2023-04-12 22:00:00,2023-04-12,22,MBZ_E1,E311,Both (sample EB),3136,3136,108.4,110,0.285,26.1,1.01,A,0
2023-04-12 23:00:00,2023-04-12,23,MBZ_E1,E311,Both (sample EB),2760,2760,106.5,110,0.251,23.6,1.03,A,0
2023-04-13 00:00:00,2023-04-13,0,MBZ_E1,E311,Both (sample EB),2437,2437,110.0,110,0.222,16.8,1.0,A,0
2023-04-13 01:00:00,2023-04-13,1,MBZ_E1,E311,Both (sample EB),2368,2368,105.0,110,0.215,21.7,1.05,A,0
2023-04-13 02:00:00,2023-04-13,2,MBZ_E1,E311,Both (sample EB),2117,2117,110.0,110,0.192,14.1,1.0,A,0
2023-04-13 03:00:00,2023-04-13,3,MBZ_E1,E311,Both (sample EB),1216,1216,110.0,110,0.111,8.5,1.0,A,0
2023-04-13 04:00:00,2023-04-13,4,MBZ_E1,E311,Both (sample EB),1424,1424,108.9,110,0.129,8.8,1.01,A,0
2023-04-13 05:00:00,2023-04-13,5,MBZ_E1,E311,Both (sample EB),1881,1881,107.9,110,0.171,14.4,1.02,A,0
2023-04-13 06:00:00,2023-04-13,6,MBZ_E1,E311,Both (sample EB),2409,2409,110.0,110,0.219,15.6,1.0,A,0
2023-04-13 07:00:00,2023-04-13,7,MBZ_E1,E311,Both (sample EB),3685,3685,108.2,110,0.335,27.2,1.02,A,0
2023-04-13 08:00:00,2023-04-13,8,MBZ_E1,E311,Both (sample EB),4000,4000,110.0,110,0.364,29.3,1.0,B,0
2023-04-13 09:00:00,2023-04-13,9,MBZ_E1,E311,Both (sample EB),4293,4293,109.2,110,0.39,31.4,1.01,B,0
2023-04-13 10:00:00,2023-04-13,10,MBZ_E1,E311,Both (sample EB),2551,2551,110.0,110,0.232,17.3,1.0,A,0
2023-04-13 11:00:00,2023-04-13,11,MBZ_E1,E311,Both (sample EB),2325,2325,109.6,110,0.211,17.9,1.0,A,0
2023-04-13 12:00:00,2023-04-13,12,MBZ_E1,E311,Both (sample EB),2309,2309,110.0,110,0.21,15.5,1.0,A,0
2023-04-13 13:00:00,2023-04-13,13,MBZ_E1,E311,Both (sample EB),2278,2278,110.0,110,0.207,15.3,1.0,A,0
2023-04-13 14:00:00,2023-04-13,14,MBZ_E1,E311,Both (sample EB),2230,2230,108.6,110,0.203,19.3,1.01,A,0
2023-04-13 15:00:00,2023-04-13,15,MBZ_E1,E311,Both (sample EB),2529,2529,108.8,110,0.23,15.3,1.01,A,0
2023-04-13 16:00:00,2023-04-13,16,MBZ_E1,E311,Both (sample EB),4007,4007,104.6,110,0.364,30.1,1.05,B,0
2023-04-13 17:00:00,2023-04-13,17,MBZ_E1,E311,Both (sample EB),7659,7659,97.8,110,0.696,59.9,1.12,C,0
2023-04-13 18:00:00,2023-04-13,18,MBZ_E1,E311,Both (sample EB),6897,6897,96.8,110,0.627,49.5,1.14,C,0
2023-04-13 19:00:00,2023-04-13,19,MBZ_E1,E311,Both (sample EB),1348,1348,110.0,110,0.123,12.4,1.0,A,0
2023-04-13 20:00:00,2023-04-13,20,MBZ_E1,E311,Both (sample EB),2616,2616,108.0,110,0.238,17.6,1.02,A,0
2023-04-13 21:00:00,2023-04-13,21,MBZ_E1,E311,Both (sample EB),3761,3761,110.0,110,0.342,26.2,1.0,A,0
2023-04-13 22:00:00,2023-04-13,22,MBZ_E1,E311,Both (sample EB),3335,3335,106.0,110,0.303,26.4,1.04,A,0
2023-04-13 23:00:00,2023-04-13,23,MBZ_E1,E311,Both (sample EB),2620,2620,107.2,110,0.238,15.8,1.03,A,0
2023-04-14 00:00:00,2023-04-14,0,MBZ_E1,E311,Both (sample EB),2052,2052,110.0,110,0.187,14.0,1.0,A,0
2023-04-14 01:00:00,2023-04-14,1,MBZ_E1,E311,Both (sample EB),1808,1808,109.2,110,0.164,11.6,1.01,A,0
2023-04-14 02:00:00,2023-04-14,2,MBZ_E1,E311,Both (sample EB),1557,1557,110.0,110,0.142,8.3,1.0,A,0
2023-04-14 03:00:00,2023-04-14,3,MBZ_E1,E311,Both (sample EB),911,911,105.6,110,0.083,5.0,1.04,A,0
2023-04-14 04:00:00,2023-04-14,4,MBZ_E1,E311,Both (sample EB),1076,1076,108.6,110,0.098,7.1,1.01,A,0
2023-04-14 05:00:00,2023-04-14,5,MBZ_E1,E311,Both (sample EB),1448,1448,110.0,110,0.132,7.7,1.0,A,0
2023-04-14 06:00:00,2023-04-14,6,MBZ_E1,E311,Both (sample EB),1958,1958,109.1,110,0.178,15.3,1.01,A,0
2023-04-14 07:00:00,2023-04-14,7,MBZ_E1,E311,Both (sample EB),2695,2695,104.7,110,0.245,18.6,1.05,A,0
2023-04-14 08:00:00,2023-04-14,8,MBZ_E1,E311,Both (sample EB),2883,2883,105.7,110,0.262,20.0,1.04,A,0
2023-04-14 09:00:00,2023-04-14,9,MBZ_E1,E311,Both (sample EB),3317,3317,110.0,110,0.302,20.2,1.0,A,0
2023-04-14 10:00:00,2023-04-14,10,MBZ_E1,E311,Both (sample EB),1850,1850,110.0,110,0.168,13.7,1.0,A,0
2023-04-14 11:00:00,2023-04-14,11,MBZ_E1,E311,Both (sample EB),1877,1877,105.7,110,0.171,12.7,1.04,A,0
2023-04-14 12:00:00,2023-04-14,12,MBZ_E1,E311,Both (sample EB),1745,1745,110.0,110,0.159,14.6,1.0,A,0
2023-04-14 13:00:00,2023-04-14,13,MBZ_E1,E311,Both (sample EB),1772,1772,106.0,110,0.161,13.5,1.04,A,0
2023-04-14 14:00:00,2023-04-14,14,MBZ_E1,E311,Both (sample EB),1779,1779,109.5,110,0.162,11.1,1.0,A,0
2023-04-14 15:00:00,2023-04-14,15,MBZ_E1,E311,Both (sample EB),1904,1904,109.5,110,0.173,14.9,1.0,A,0
2023-04-14 16:00:00,2023-04-14,16,MBZ_E1,E311,Both (sample EB),3269,3269,107.5,110,0.297,24.3,1.02,A,0
2023-04-14 17:00:00,2023-04-14,17,MBZ_E1,E311,Both (sample EB),5882,5882,104.2,110,0.535,38.5,1.06,B,0
2023-04-14 18:00:00,2023-04-14,18,MBZ_E1,E311,Both (sample EB),5202,5202,105.7,110,0.473,33.3,1.04,B,0
2023-04-14 19:00:00,2023-04-14,19,MBZ_E1,E311,Both (sample EB),1010,1010,110.0,110,0.092,8.7,1.0,A,0
2023-04-14 20:00:00,2023-04-14,20,MBZ_E1,E311,Both (sample EB),2284,2284,110.0,110,0.208,14.7,1.0,A,0
2023-04-14 21:00:00,2023-04-14,21,MBZ_E1,E311,Both (sample EB),2964,2964,110.0,110,0.269,21.9,1.0,A,0
2023-04-14 22:00:00,2023-04-14,22,MBZ_E1,E311,Both (sample EB),2638,2638,110.0,110,0.24,22.5,1.0,A,0
2023-04-14 23:00:00,2023-04-14,23,MBZ_E1,E311,Both (sample EB),1921,1921,108.8,110,0.175,16.0,1.01,A,0
2023-04-15 00:00:00,2023-04-15,0,MBZ_E1,E311,Both (sample EB),1046,1046,108.7,110,0.095,4.1,1.01,A,0
2023-04-15 01:00:00,2023-04-15,1,MBZ_E1,E311,Both (sample EB),783,783,110.0,110,0.071,5.5,1.0,A,0
2023-04-15 02:00:00,2023-04-15,2,MBZ_E1,E311,Both (sample EB),561,561,110.0,110,0.051,6.0,1.0,A,0
2023-04-15 03:00:00,2023-04-15,3,MBZ_E1,E311,Both (sample EB),208,208,108.8,110,0.019,3.3,1.01,A,0
2023-04-15 04:00:00,2023-04-15,4,MBZ_E1,E311,Both (sample EB),152,152,110.0,110,0.014,0.0,1.0,A,0
2023-04-15 05:00:00,2023-04-15,5,MBZ_E1,E311,Both (sample EB),195,195,103.2,110,0.018,2.4,1.07,A,0
2023-04-15 06:00:00,2023-04-15,6,MBZ_E1,E311,Both (sample EB),316,316,110.0,110,0.029,3.0,1.0,A,0
2023-04-15 07:00:00,2023-04-15,7,MBZ_E1,E311,Both (sample EB),510,510,110.0,110,0.046,4.5,1.0,A,0
2023-04-15 08:00:00,2023-04-15,8,MBZ_E1,E311,Both (sample EB),944,944,110.0,110,0.086,6.0,1.0,A,0
2023-04-15 09:00:00,2023-04-15,9,MBZ_E1,E311,Both (sample EB),1531,1531,110.0,110,0.139,8.8,1.0,A,0
2023-04-15 10:00:00,2023-04-15,10,MBZ_E1,E311,Both (sample EB),1229,1229,110.0,110,0.112,5.9,1.0,A,0
2023-04-15 11:00:00,2023-04-15,11,MBZ_E1,E311,Both (sample EB),1501,1501,107.7,110,0.136,15.4,1.02,A,0
2023-04-15 12:00:00,2023-04-15,12,MBZ_E1,E311,Both (sample EB),1614,1614,110.0,110,0.147,9.8,1.0,A,0
2023-04-15 13:00:00,2023-04-15,13,MBZ_E1,E311,Both (sample EB),1622,1622,110.0,110,0.147,12.6,1.0,A,0
2023-04-15 14:00:00,2023-04-15,14,MBZ_E1,E311,Both (sample EB),1473,1473,110.0,110,0.134,12.8,1.0,A,0
2023-04-15 15:00:00,2023-04-15,15,MBZ_E1,E311,Both (sample EB),1548,1548,109.5,110,0.141,8.9,1.0,A,0
2023-04-15 16:00:00,2023-04-15,16,MBZ_E1,E311,Both (sample EB),2518,2518,110.0,110,0.229,18.1,1.0,A,0
2023-04-15 17:00:00,2023-04-15,17,MBZ_E1,E311,Both (sample EB),5961,5961,104.9,110,0.542,39.7,1.05,B,0
2023-04-15 18:00:00,2023-04-15,18,MBZ_E1,E311,Both (sample EB),6486,6486,103.0,110,0.59,47.8,1.07,C,0
2023-04-15 19:00:00,2023-04-15,19,MBZ_E1,E311,Both (sample EB),1415,1415,107.7,110,0.129,11.8,1.02,A,0
2023-04-15 20:00:00,2023-04-15,20,MBZ_E1,E311,Both (sample EB),3120,3120,110.0,110,0.284,16.2,1.0,A,0
2023-04-15 21:00:00,2023-04-15,21,MBZ_E1,E311,Both (sample EB),4269,4269,109.5,110,0.388,30.5,1.0,B,0
2023-04-15 22:00:00,2023-04-15,22,MBZ_E1,E311,Both (sample EB),2973,2973,108.8,110,0.27,22.9,1.01,A,0
2023-04-15 23:00:00,2023-04-15,23,MBZ_E1,E311,Both (sample EB),1650,1650,110.0,110,0.15,9.8,1.0,A,0
2023-04-16 00:00:00,2023-04-16,0,MBZ_E1,E311,Both (sample EB),1320,1320,106.6,110,0.12,8.7,1.03,A,0
2023-04-16 01:00:00,2023-04-16,1,MBZ_E1,E311,Both (sample EB),842,842,106.1,110,0.077,5.2,1.04,A,0
2023-04-16 02:00:00,2023-04-16,2,MBZ_E1,E311,Both (sample EB),635,635,110.0,110,0.058,3.1,1.0,A,0
2023-04-16 03:00:00,2023-04-16,3,MBZ_E1,E311,Both (sample EB),243,243,106.1,110,0.022,0.4,1.04,A,0
2023-04-16 04:00:00,2023-04-16,4,MBZ_E1,E311,Both (sample EB),199,199,110.0,110,0.018,2.1,1.0,A,0
2023-04-16 05:00:00,2023-04-16,5,MBZ_E1,E311,Both (sample EB),243,243,110.0,110,0.022,1.6,1.0,A,0
2023-04-16 06:00:00,2023-04-16,6,MBZ_E1,E311,Both (sample EB),408,408,107.4,110,0.037,0.6,1.02,A,0
2023-04-16 07:00:00,2023-04-16,7,MBZ_E1,E311,Both (sample EB),628,628,108.8,110,0.057,3.9,1.01,A,0
2023-04-16 08:00:00,2023-04-16,8,MBZ_E1,E311,Both (sample EB),1186,1186,108.5,110,0.108,9.9,1.01,A,0
2023-04-16 09:00:00,2023-04-16,9,MBZ_E1,E311,Both (sample EB),1775,1775,107.7,110,0.161,10.5,1.02,A,0
2023-04-16 10:00:00,2023-04-16,10,MBZ_E1,E311,Both (sample EB),1575,1575,110.0,110,0.143,10.4,1.0,A,0
2023-04-16 11:00:00,2023-04-16,11,MBZ_E1,E311,Both (sample EB),1807,1807,109.1,110,0.164,14.6,1.01,A,0
2023-04-16 12:00:00,2023-04-16,12,MBZ_E1,E311,Both (sample EB),1919,1919,108.4,110,0.174,16.4,1.01,A,0
2023-04-16 13:00:00,2023-04-16,13,MBZ_E1,E311,Both (sample EB),2136,2136,108.2,110,0.194,12.1,1.02,A,0
2023-04-16 14:00:00,2023-04-16,14,MBZ_E1,E311,Both (sample EB),1893,1893,107.3,110,0.172,15.3,1.03,A,0
2023-04-16 15:00:00,2023-04-16,15,MBZ_E1,E311,Both (sample EB),1866,1866,104.6,110,0.17,11.6,1.05,A,0
2023-04-16 16:00:00,2023-04-16,16,MBZ_E1,E311,Both (sample EB),3178,3178,110.0,110,0.289,20.2,1.0,A,0
2023-04-16 17:00:00,2023-04-16,17,MBZ_E1,E311,Both (sample EB),6933,6933,102.9,110,0.63,45.4,1.07,C,0
2023-04-16 18:00:00,2023-04-16,18,MBZ_E1,E311,Both (sample EB),7171,7171,98.0,110,0.652,53.2,1.12,C,0
2023-04-16 19:00:00,2023-04-16,19,MBZ_E1,E311,Both (sample EB),1961,1961,108.9,110,0.178,15.0,1.01,A,0
2023-04-16 20:00:00,2023-04-16,20,MBZ_E1,E311,Both (sample EB),4286,4286,106.1,110,0.39,31.7,1.04,B,0
2023-04-16 21:00:00,2023-04-16,21,MBZ_E1,E311,Both (sample EB),5108,5108,109.7,110,0.464,35.9,1.0,B,0
